Jweller,Address,City,StateCode,Zip,Phone,URL
The Gold Mine," 306 US Highway 80 E,"," Demopolis,", AL , 36732,(334) 289-4653,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL
Lisenbe Jeweler," 25 Wilson Ave W,"," Thomasville,", AL , 36784,(334) 636-4921,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL
Watts Tim Jewelers," 29 Wilson Ave W,"," Thomasville,", AL , 36784,(334) 636-4921,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL
It's Fashion Metro," 3050 Highway 5,"," Thomasville,", AL , 36784,(334) 636-5590,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL
It's Fashion," 3050 Old Highway 5 N,"," Thomasville,", AL , 36784,(334) 636-5590,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL
Camden Jewelry & Gifts," 47 Camden Byp,"," Camden,", AL , 36726,(334) 682-4057,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL
J & J Jewelry & Gift Shop," 1316 Main St,"," Greensboro,", AL , 36744,(334) 624-7103,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL
J & J Jewelry & Gift Shop," 1013 Centerville St,"," Greensboro,", AL , 36744,(334) 624-7103,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL
Roy's Fine Jewelry," 30 Broad St,"," Selma,", AL , 36701,(334) 872-4769,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL
Truax & Co," 125 Broad St,"," Selma,", AL , 36701,(334) 874-9600,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL
Gold Center," 1391 E Highland Ave Ste 137,"," Selma,", AL , 36703,(334) 877-1717,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL
Jewelry Kingdom," 1391 E Highland Ave,"," Selma,", AL , 36703,(334) 875-3163,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL
Lorch Diamond Center," 1391 E Highland Ave,"," Selma,", AL , 36703,(334) 874-4830,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL
Craig Creations," 621 Seibles Rd,"," Montgomery,", AL , 36116,(682) 553-4924,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
Ice N' Pearl Originals," 3329 Sommerville Dr,"," Montgomery,", AL , 36111,(334) 357-4554,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
Cloverdale Jewelers," 1050 E Fairview Ave,"," Montgomery,", AL , 36106,(334) 269-0001,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
It's Fashion," 6537 Atlanta Hwy,"," Montgomery,", AL , 36117,(334) 271-1501,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
Davidjewrey," 2843 E South Blvd,"," Montgomery,", AL , 36116,(334) 284-0141,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
Ed's Jewelers," 3209 Atlanta Hwy,"," Montgomery,", AL , 36109,(334) 272-0569,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
Fashion Cents," 2885 E South Blvd,"," Montgomery,", AL , 36116,(334) 286-1173,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
Gold & Beyond," 4109 Norman Bridge Rd,"," Montgomery,", AL , 36105,(334) 288-6662,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
Leah's Jewelers," 1216 Madison Ave,"," Montgomery,", AL , 36107,(334) 832-4848,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
Ware Jewelers," 7268 Eastchase Pkwy,"," Montgomery,", AL , 36117,(334) 386-9273,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
Heidi's Fine Jewelry," 7857 Vaughn Rd,"," Montgomery,", AL , 36116,(334) 239-7700,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
Capital Pawn Shop," 4359 Troy Hwy,"," Montgomery,", AL , 36116,(334) 288-2225,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
Ray Boone Jeweler," 7788 Atlanta Hwy,"," Montgomery,", AL , 36117,(334) 272-4300,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
Barry Lynch Jewelers," 2756 Boultier St,"," Montgomery,", AL , 36106,(334) 269-0001,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuskegee-AL?page=7
Second Chance Designs," 8431 Debra Lane,"," Irvington,", AL , 36544,(251) 510-8378,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
Rock N 86," 9975 Woodie Ln,"," Irvington,", AL , 36544,(251) 402-1904,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
April Everette Independent Designer Origami Owl," Nationwide,"," Grand Bay,", AL , 36541,(251) 533-5930,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
Patrick Senna Inc," 4595 Smith Rd,"," Coden,", AL , 36523,(251) 873-5003,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
Southern Bullion Coin And Jewelry," 3698 Airport Blvd,"," Mobile,", AL , 36608,(251) 287-6565,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
Mobile Bay Coins," 2104 Government St,"," Mobile,", AL , 36606,(251) 725-1590,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
Goldstein's Jewelry," 887 Hillcrest Rd,"," Mobile,", AL , 36695,(251) 460-9050,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
Custom Fast-Fix Jewelry Repair," 7335 Airport Blvd,"," Mobile,", AL , 36608,(251) 581-7844,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
John Jeweler Bosco," 3507 Montlimar Plaza Dr,"," Mobile,", AL , 36609,(251) 308-0426,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
Engraving By Carol," 402 Cody Rd S,"," Mobile,", AL , 36695,(251) 343-7365,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
Cash America Pawn," 5631 Old Pascagoula Rd,"," Mobile,", AL , 36619,(251) 301-1571,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
Karat Patch Jewelers," 3966 Airport Blvd,"," Mobile,", AL , 36608,(251) 344-5614,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
Friedman's Fine Jewelry," 851 E I65 Service Rd S,"," Mobile,", AL , 36606,(251) 301-9761,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
Zales," 3213 Bel Air Mall,"," Mobile,", AL , 36606,(251) 471-5385,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Theodore-AL
Tallassee Jewelry And Gifts," 5 S Ann Ave,"," Tallassee,", AL , 36078,(334) 283-2464,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
R & D Enterprises," 109 Central Blvd,"," Tallassee,", AL , 36078,(334) 283-5867,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
Big Bear Discount Drugs," 204 W Lee St,"," Tuskegee,", AL , 36083,(334) 528-0950,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
Freeman Jewelry & Pawn," 209 W Martin Luther King Hwy Ste C,"," Tuskegee,", AL , 36083,(334) 727-0042,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
Whole-Heart Jewelry," 109 Company Street, Suite 120,"," Wetumpka,", AL , 36092,(334) 303-5501,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
Caron Jewelry & Pawn," 52 Village Loop,"," Wetumpka,", AL , 36093,(334) 567-0304,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
Harrison's Jewelry and Pawn," 5695 US Highway 231,"," Wetumpka,", AL , 36092,(334) 478-3830,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
Charlotte's Jewelry," 8161 Vaughn Rd,"," Montgomery,", AL , 36116,(334) 396-1919,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
Cronier's Fine Jewelry," 2307 Eastern Blvd,"," Montgomery,", AL , 36117,(334) 272-4995,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
Cash America Pawn," 425 W Fairview Ave,"," Montgomery,", AL , 36105,(334) 530-5383,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
Best Pawn," 4448 Wetumpka Hwy,"," Montgomery,", AL , 36110,(334) 244-1919,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
City Pawn Shop," 4501 Atlanta Hwy,"," Montgomery,", AL , 36109,(334) 530-8744,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
Marquirette's Exquisite Jewelry.," 7818 Vaughn Rd,"," Montgomery,", AL , 36116,(334) 270-0004,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
Zales," 1021 Eastdale Mall,"," Montgomery,", AL , 36117,(334) 277-8801,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tallassee-AL
JCS 14 Karat," 1113 8th Ave SE,"," Decatur,", AL , 35601,(256) 350-3585,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
Beltline Pawn And Jewelry," 901 Wimberly Dr SW,"," Decatur,", AL , 35603,(256) 350-6016,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
JV's Pawn Shop," 1815-1 6th Ave Southeast,"," Decatur,", AL , 35601,(256) 308-1163,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
Zales," 1801 Beltline Rd SW,"," Decatur,", AL , 35601,(256) 340-0277,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
Kay Jewelers," 1801 Beltline Rd SW Space A9,"," Decatur,", AL , 35601,(256) 353-3962,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
Jarvis," 203 Commerce Cir SW,"," Decatur,", AL , 35601,(256) 686-1923,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
Kellys Jewelry," 1105 Beltline Rd SE,"," Decatur,", AL , 35601,(256) 355-6065,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
Bama Pawn & Gun," 305 Beltline Rd,"," Decatur,", AL , 35601,(256) 351-7534,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
Jimmy Smith Jewelers," Southland Plz, Decatur AL, 35601,"," Decatur,", AL , 35601,(256) 353-2512,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
It's Fashion," 1820 6th Ave SE,"," Decatur,", AL , 35601,(256) 353-2062,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
Jimmy Smith Jewelers," 2019 6th Ave SE Ste 2,"," Decatur,", AL , 35601,(256) 353-2512,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
Southern Bullion Coin & Jewelry," 1605 Beltline Rd SW,"," Decatur,", AL , 35601,(256) 686-2220,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
Gold & Diamond Inc," 1801 Beltline Rd SW,"," Decatur,", AL , 35601,(256) 350-5400,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
AAA Pawn," 1508 Moulton St W,"," Decatur,", AL , 35601,(256) 355-1018,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tanner-AL
GZBT Jewelry," 1601 Randolph Ave SE,"," Huntsville,", AL , 35801,(256) 509-1976,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
Gill Diamond & Jewelry Inc," 3609 Memorial Pkwy SW,"," Huntsville,", AL , 35801,(256) 883-8388,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
Dunlavy's," 2326 Whitesburg Dr SW, Huntsville AL, 35801,"," Huntsville,", AL , 35801,(256) 539-1771,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
Loring & Company Jewelry," 800 Airport Rd SW,"," Huntsville,", AL , 35802,(256) 880-1909,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
It's Fashion," 2250 Sparkman Dr NW,"," Huntsville,", AL , 35810,(256) 858-6058,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
It's Fashion," 2240 Sparkman Dr NW,"," Huntsville,", AL , 35810,(256) 852-0680,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
Mary's," 505 Pratt Ave NE,"," Huntsville,", AL , 35801,(256) 658-4972,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
Whimsicals," 5811 Macon Dr SE,"," Huntsville,", AL , 35802,(256) 881-5607,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
Brighton," 350 The Bridge St,"," Huntsville,", AL , 35806,(256) 327-8380,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
Southern Bullion Coin & Jewelry," 4710 University Dr NW,"," Huntsville,", AL , 35816,(256) 722-1550,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
Crown Jewelers Inc," 2801 Memorial Pkwy SW Ste 302,"," Huntsville,", AL , 35801,(256) 288-0357,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
Times Square," 5901 University Dr NW,"," Huntsville,", AL , 35806,(256) 895-8600,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
Murano Jewlery," 2801 Memorial Pkwy SW,"," Huntsville,", AL , 35801,(256) 551-1911,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
Bohnhoff Jewelers," 4410 University Dr NW Ste 129,"," Huntsville,", AL , 35816,(256) 830-9982,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Toney-AL?page=3
Southern Wholesale Jewelers," 850 Highway 78 E,"," Jasper,", AL , 35501,(205) 221-2074,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
Young Jewelers," 401 19th St W,"," Jasper,", AL , 35501,(205) 530-6777,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
Zales," 300 Highway 78 E,"," Jasper,", AL , 35501,(205) 221-2860,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
Muellerhaus," 800 Shades Cliff Rd,"," Jasper,", AL , 35504,(205) 221-6576,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
Southern Carbon Fuels Inc," 850 Highway 78 E,"," Jasper,", AL , 35501,(205) 221-2074,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
Vickie Hill," 850 Highway 78 E,"," Jasper,", AL , 35501,(205) 221-2078,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
Murray's Jewelry," 300 Highway 78 E,"," Jasper,", AL , 35501,(205) 384-4784,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
Gold Rush Inc," 270 S Pine Dr,"," Jasper,", AL , 35504,(205) 221-5750,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
Big Mak's Pawn Shop," 4502 Highway 78 E,"," Jasper,", AL , 35501,(205) 384-3077,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
Murray's Jewelry," 105 Highway 78 W,"," Jasper,", AL , 35501,(205) 384-4784,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
Nick Sanders Jeweler," 401 19th St E,"," Jasper,", AL , 35501,(205) 221-2066,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
JB's Pawn," 645 Highway 195,"," Jasper,", AL , 35503,(205) 384-5000,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
Nick Sanders Jewelers," 1811 Highway 78 E # 109,"," Jasper,", AL , 35501,(205) 221-2066,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
ID EyeCandy," 33041 1st Ave. NW,"," Carbon Hill,", AL , 35549,(334) 806-6120,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tuscaloosa-AL?page=6
It's Fashion," 2885 E South Blvd,"," Montgomery,", AL , 36116,(334) 286-1173,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tyler-AL?page=7
Pandora Jewelry," 7040 Eastchase Pkwy # C-43,"," Montgomery,", AL , 36117,(334) 356-4044,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tyler-AL?page=7
K G Jewelry Repair," 116 W Commerce St,"," Greenville,", AL , 36037,(334) 382-4345,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tyler-AL?page=7
Mcferrins Jewelry," 114 E Commerce St,"," Greenville,", AL , 36037,(334) 382-7755,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tyler-AL?page=7
Young's Fashion," 116 Butler Sq,"," Greenville,", AL , 36037,(334) 382-6397,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tyler-AL?page=7
Whole-Heart Jewelry," 109 Company Street, Suite 120,"," Wetumpka,", AL , 36092,(334) 303-5501,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tyler-AL?page=7
Caron Jewelry & Pawn," 52 Village Loop,"," Wetumpka,", AL , 36093,(334) 567-0304,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tyler-AL?page=7
Harrison's Jewelry and Pawn," 5695 US Highway 231,"," Wetumpka,", AL , 36092,(334) 478-3830,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tyler-AL?page=7
Edwards Jewelers," 617 2nd Ave N,"," Clanton,", AL , 35045,(205) 755-4290,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tyler-AL?page=7
Morlyn's," 621 2nd Ave N,"," Clanton,", AL , 35045,(205) 755-4340,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tyler-AL?page=7
Main Street Jewelers," 605 2nd Ave N,"," Clanton,", AL , 35045,(205) 755-1656,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tyler-AL?page=7
Southern Valley Pawn," 701 2nd Ave N,"," Clanton,", AL , 35045,(205) 755-4327,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Tyler-AL?page=7
Aresco Inc," 3525 Lorna Ridge Dr,"," Birmingham,", AL , 35216,(205) 323-5335,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
Woodruff Manufacturing Co," 205 20th St N Ste 101,"," Birmingham,", AL , 35203,(205) 328-5151,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
Midas Jewelers," 2225 Bessemer Rd,"," Birmingham,", AL , 35208,(205) 780-1261,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
Flagship Trading Inc," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209,(205) 414-7594,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
Lorch's Jewelers," 1628 Gadsden Hwy Ste 102,"," Birmingham,", AL , 35235,(205) 655-3577,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
Waldin Jewelers," 5925 Trussville Crossings Pkwy Ste 117,"," Birmingham,", AL , 35235,(205) 655-7867,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
A Rabbits Tale," 5018 Pinnacle Sq,"," Birmingham,", AL , 35235,(205) 655-7237,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
Trussville Jewelers," 2030 Gadsden Highway, Ste A,"," Birmingham,", AL , 35235,(205) 661-1068,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
"Moon, Ray"," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209,(205) 414-7487,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
AMW Inc," 1829 29th Ave S,"," Birmingham,", AL , 35209,(205) 870-3588,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
Cobalt Publishing," 2100 Southbridge Pkwy,"," Birmingham,", AL , 35209,(205) 414-7595,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
Martinear Jewelers," 2014 2nd Ave N,"," Birmingham,", AL , 35203,(205) 422-6534,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
The Watch Shop," 2517 3rd Ave S,"," Birmingham,", AL , 35233,(205) 531-6258,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
Avenue," 5287 Highway 280 Ste 245,"," Birmingham,", AL , 35242,(205) 980-8724,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trussville-AL?page=5
It's Fashion Metro," 1324 E Highland Ave,"," Selma,", AL , 36703,(334) 872-6130,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL?page=2
Jessie James Jewelry," 1306 Water Ave,"," Selma,", AL , 36703,(334) 526-2355,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL?page=2
Teja's," 121 Broad St,"," Selma,", AL , 36701,(334) 874-4616,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL?page=2
Jewelry Center," 1391 E Highland Ave # 134A,"," Selma,", AL , 36703,(334) 875-3163,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL?page=2
Holland Doris Diamond & Jewelry Salon," 2603 Citizens Pkwy,"," Selma,", AL , 36701,(334) 875-9201,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL?page=2
Doris Hollands Diamond & Jwlry," 3573 County Road 65,"," Valley Grande,", AL , 36701,(334) 875-9201,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL?page=2
AVON eRepresentative," 101 Holliday Cir,"," Livingston,", AL , 35470,(404) 702-0510,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL?page=2
Jackson's On The Square," 105 N Mulberry Ave,"," Butler,", AL , 36904,(205) 459-4653,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL?page=2
Kelley David," 2340 Timberlane Rd,"," Butler,", AL , 36904,(205) 459-3242,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Thomaston-AL?page=2
Garcia's Fine Jewelry," 421 Valley Ave,"," Birmingham,", AL , 35209,(205) 224-4411,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trafford-AL?page=5
Shay's Jewelers," 3301 Lorna Rd,"," Birmingham,", AL , 35216,(205) 978-5880,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trafford-AL?page=5
Gordon's Jewelers," 735 Brookwood Vlg,"," Birmingham,", AL , 35209,(205) 871-6893,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trafford-AL?page=5
Mike's Jewelry Pawn & Music Ctr," 2324 1st Ave N,"," Birmingham,", AL , 35203,(205) 251-0005,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trafford-AL?page=5
Isbell Jewelers," 448 Cahaba Park Cir,"," Birmingham,", AL , 35242,(205) 538-2780,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trafford-AL?page=5
Diamonds Direct Birmingham," 2800 Cahaba Village Plaza,"," Birmingham,", AL , 35244,(205) 972-8994,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trafford-AL?page=5
Levy's Fine Jewelry," 2116 2nd Ave N,"," Birmingham,", AL , 35203,(205) 251-3381,http://www.buyandsellgoldsilver.com/Gold-Silver-Dealers/Trafford-AL?page=5
